0.22383098128736023 , 0.04202229277531333
0.167416548942398 , 0.04356459586181427
0.2737575229602456 , 0.04184110138813768
0.19992299669748909 , 0.0841695380604536
4.335176909738642 , 0.04225834297023039
4.395106421451287 , 0.07148398352133656
4.431202162982167 , 0.11289488751516799
4.458953270685868 , 0.15392520654267391
4.457408575741946 , 1.83057356613844
4.42311432631005 , 1.8913059659416886
4.370424739834672 , 1.936474829423379
4.3176337692741225 , 1.95309476316021
0.1640228004440553 , 1.9571550226783048
4.282869863852222 , 0.032873771412710216
4.468241663573897 , 1.7778881563586166
4.271753915713712 , 1.9599228207354862
4.225441450066279 , 1.9608518829020025
0.10417904008810205 , 1.9283049794558114
0.06878029262468938 , 1.8871756740045722
0.041209055607985934 , 1.8461335809135655
0.053499684123481245 , 0.17203220055995397
0.07745546936144047 , 0.10610688316992667
0.12031674010102011 , 0.0696786000201647
0.21636867479785976 , 1.966092815569029
0.03570845006065697 , 0.2258889683944561
0.24891780324458512 , 0.08338303843418493
0.15865049346897875 , 0.0873832620457693
0.29787068578102854 , 0.08341458391993173
0.22444227964755672 , 0.12466495144015728
0.3231830142141452 , 0.04184018844974191
0.17627987359405584 , 0.12399908780548263
4.41059383564447 , 0.15121285436450332
0.09021168918730571 , 1.8495765198609064
4.3884442280129665 , 0.11439688215584064
4.439531923392267 , 0.1932227369173803
0.1119004826188938 , 1.8864997646946684
0.061237707804179566 , 1.8070236115457678
4.34640801145206 , 0.09482648936740856
0.152390709713911 , 1.906046364455624
0.12985263690062424 , 0.11757692919518759
0.3730033783930058 , 0.04177388302918372
0.42366986606536705 , 0.04145476310382912
0.47402400136414213 , 0.04131343234462059
0.5243551151810277 , 0.04118753280876575
0.5742958753688576 , 0.04128472720530796
0.6243863645916365 , 0.04129599950268115
0.674332372550178 , 0.041385808159980275
0.7244182867698632 , 0.04139577930540772
0.7743661098754262 , 0.04148123030125417
0.8244481323885431 , 0.04149091317461251
0.8743996490410901 , 0.04157228058163975
0.9244780563782129 , 0.04158170491905433
0.9744319676101183 , 0.04165949547646064
1.0245054302862147 , 0.04166906474953769
1.0744591448070038 , 0.04174247430079381
1.124528145333778 , 0.041751805572702416
1.1744857118820424 , 0.041821906610150394
1.2245525190938982 , 0.041831176422754135
1.2745132109480979 , 0.041898177271369685
1.3245767284365586 , 0.04190809319027222
1.3745392367450697 , 0.041972030289927575
1.4245981515964246 , 0.04198155939844184
1.4745625689905637 , 0.04204249898121981
1.5246193790971914 , 0.04205247282911673
1.574586090998811 , 0.04211073374346219
1.6246396544241481 , 0.04212093396705019
1.6746081973363012 , 0.04217689747409681
1.7246586896581688 , 0.042187576874421095
1.774629402125747 , 0.042240940356683354
1.8246774165079165 , 0.04225184601860299
1.8746501348821614 , 0.04230308041454933
1.9246955164092232 , 0.042314539352265035
